symbol,wpr_length,trades,interpretable,win_rate,expectancy_r,expectancy_r_lo,expectancy_r_hi,median_r_bps,cost_per_r,total_pnl,max_dd_pct
BTCUSD,0,1922,True,0.25078043704474506,-1.032795373139286,-1.105737160280931,-0.9609262679185067,17.15955574655992,1.1414273299145559,-9980.088884163259,99.80346883551627
BTCUSD,14,489,True,0.2249488752556237,-0.9700703029065937,-1.1099185730959666,-0.8370992758468436,19.465904252083458,1.032357315885551,-8038.014346821237,80.8671610638118
BTCUSD,21,297,True,0.25925925925925924,-0.8609362660964381,-1.0357930401883675,-0.6852872454020567,19.685654469893446,1.053718728181754,-5746.070918381916,57.46070918381915
BTCUSD,28,176,False,0.3181818181818182,-0.7708671119382903,-1.02835761014168,-0.5138385400565356,18.671990994057424,1.072545597556234,-3345.9793820026507,33.45979382002655
BTCUSD,50,46,False,0.21739130434782608,-1.398960125397519,-1.8258456150959907,-0.9534483518354411,13.310648065885822,1.3362058786512017,-1721.8755353820002,17.21875535382007
BTCUSD,75,74,False,0.20270270270270271,-1.1959161211569358,-1.5775797378019811,-0.8532225868447242,19.195654155951523,1.11236912786771,-2611.8195799316336,26.11819579931638
BTCUSD,100,105,False,0.14285714285714285,-1.5004390693156322,-2.02191640225042,-1.0966850839320157,18.356224465760768,1.3276561399353966,-3815.7094599452835,38.15709459945284
BTCUSD,140,87,False,0.20689655172413793,-0.9251644814345826,-1.1729493656232142,-0.6414258001825405,22.610399151089705,0.9404670922183295,-2764.177019158024,27.641770191580257
