symbol,family,timeframe_min,confirm_min,spec_hash,bars,signals,status,trades,trades_per_day,days,rej_cost,rej_cooldown,initial_capital,total_pnl,final_equity,return_pct,max_dd_pct,total_fees,total_funding,optimistic_pnl,gross_win,gross_loss,avg_win,avg_loss,best_trade,worst_trade,profit_factor,win_rate,net_r,net_r_lo,net_r_hi,gross_r,cost_r,bars_held,median_r_bps,avg_leverage,ambiguous_pct,model,target_r,stop_mult,rt_bps
BEATUSD,adx_only,5,1,b5acf63ba5bf,62961,2722,ok,419,1.9166150474103016,218.61458333333334,28,216,10000.0,-1728.4494152139955,8271.55058478599,-17.284494152139956,25.93488703214958,1094.679174222,2.1852409919971905,-1726.2641742220112,11216.441384555827,-12944.890799769824,81.87183492376516,-45.90386808429016,110.4547170729907,-60.06868603941527,0.8664763232112602,0.3269689737470167,-0.0850251014802507,-0.22341141179447355,0.05123274298669791,-0.01715706962548516,0.06786803185476557,24.474940334128878,251.99211973301084,0.21390283664208753,0.0,taker/taker (current backtest),2.0,2.0,15.8
BEATUSD,adx_only,5,1,8f0add012268,62961,2128,ok,201,0.9194263115261828,218.61458333333334,0,43,10000.0,-809.3294092013439,9190.670590798652,-8.093294092013439,16.755676865962105,415.775480188,135.0969290133435,-674.2324801880077,5883.02961004696,-6692.359019248304,89.13681227343879,-49.573029772209665,105.63549092175681,-91.66242979495368,0.8790666479676924,0.3283582089552239,-0.07926626237541264,-0.2623164611898172,0.12151603114299923,-0.030130129742661844,0.04913613263275083,62.2636815920398,383.09225061486467,0.15481594812616406,0.0,taker/taker (current backtest),2.0,4.0,15.8
BEATUSD,atr_arm,5,1,ae190a209e26,62961,7452,ok,1235,5.649211416591223,218.61458333333334,13,1388,10000.0,-626.8727213075713,9373.12727869241,-6.268727213075713,17.772188652433414,2249.4292178,-70.46749649242348,-697.3402177999851,29277.745231505713,-29904.617952813285,46.106685403946,-49.84102992135548,66.42520573869162,-73.5007785890278,0.9790375947187582,0.5141700404858299,-0.007789358085124769,-0.062381671999219575,0.04755312751556883,0.04501511769738447,0.05280447578250924,11.613765182186235,217.15575620767612,0.2564032726819541,0.0,maker/taker (YOUR execution),1.0,2.0,10.26
BEATUSD,atr_arm,5,1,fba2f87a03ea,62961,5618,ok,523,2.3923381140706153,218.61458333333334,0,311,10000.0,-1528.2766076984244,8471.723392301588,-15.282766076984245,23.71387384282896,543.33435178,61.465255918428305,-1466.8113517799793,11278.7330334687,-12807.009641167126,44.93519136840119,-47.08459426899679,61.038220368545396,-66.87673388359254,0.8806687391890531,0.47992351816443596,-0.06083964415815337,-0.1505519417351851,0.024923308776293448,-0.030024988677605443,0.030814655480547935,40.11663479923518,384.94197565808093,0.14934004868732031,0.0,maker/taker (YOUR execution),1.0,4.0,10.26
BEATUSD,atr_arm,5,1,5104b68fd7d7,62961,7452,ok,921,4.212893696097584,218.61458333333334,14,975,10000.0,-594.55798045913,9405.44201954088,-5.9455798045913,25.71199018650464,1800.302002248,-49.7530217888664,-644.3110022479814,28533.051713247383,-29127.609693706516,89.44530317632409,-48.38473371047594,117.04446542988171,-74.40078812277099,0.9795878210841449,0.3463626492942454,-0.007639690854795712,-0.10127595721611979,0.08162741087278377,0.044202321197834814,0.05184201205263051,23.526601520086864,227.93248037845387,0.25162370692909364,0.0,maker/taker (YOUR execution),2.0,2.0,10.26
BEATUSD,atr_arm,5,1,1245719458bf,62961,5618,ok,384,1.7565159384380806,218.61458333333334,0,178,10000.0,-1322.2590110146193,8677.740988985362,-13.222590110146193,22.051370616684903,454.346299922,-134.47828890737918,-1456.737299922017,10733.32635845054,-12055.585369465163,85.86661086760432,-46.546661658166656,117.8527176181868,-72.49890402606958,0.890319800284133,0.3255208333333333,-0.06921153221077445,-0.20396015836627,0.06611395991245549,-0.03824594224339397,0.030965589967380483,68.390625,389.66170401021793,0.15012025408479115,0.0,maker/taker (YOUR execution),2.0,4.0,10.26
BEATUSD,wpr_only,5,1,5536e003be2a,62961,24919,ok,1662,7.6024205460523175,218.61458333333334,23,4316,10000.0,-4179.653397296132,5820.346602703875,-41.79653397296133,50.560465709244426,2518.414475982,-26.9510786858731,-4206.604475982009,28389.182733928472,-32568.83613122461,34.962047701882355,-38.31627780144072,63.909861849880954,-59.59414942657165,0.8716670936457261,0.48856799037304455,-0.06289898619842492,-0.110845613533612,-0.014955030009432413,-0.006904020976567616,0.05599496522185729,11.533694344163658,205.3462895986168,0.2716671101911942,0.0,maker/taker (YOUR execution),1.0,2.0,10.26
BEATUSD,wpr_only,5,1,d4527a09260f,62961,19978,ok,665,3.041883070472197,218.61458333333334,0,859,10000.0,173.7856644393459,10173.785664439323,1.737856644393459,9.760840272677436,785.020778406,67.25355715465591,241.0392215939737,17131.530921403253,-16957.745256963906,49.946154289805406,-52.66380514585064,64.39530211441559,-66.22447115092015,1.010248158691261,0.5157894736842106,0.008040694937396713,-0.06366510309783759,0.08579580871213356,0.03983571999057348,0.03179502505317678,39.49774436090225,385.1476014760146,0.15433368586247992,0.0,maker/taker (YOUR execution),1.0,4.0,10.26
BEATUSD,wpr_only,5,1,461613bee59c,62961,24919,ok,1200,5.489112307619002,218.61458333333334,19,2897,10000.0,-3539.374037747329,6460.625962252653,-35.39374037747329,51.97108446741257,2039.362971172,233.59606657532788,-3305.777971172013,27724.09679175883,-31263.47082950616,70.36572789786506,-38.788425346781835,114.81509963087802,-69.4931282421711,0.8867888323388936,0.3283333333333333,-0.0674419207693826,-0.14253079146518757,0.010965904600562631,-0.01234699946261867,0.055094921306763925,22.429166666666667,209.97330165926184,0.26740336094148054,0.0,maker/taker (YOUR execution),2.0,2.0,10.26
BEATUSD,wpr_only,5,1,247ec2c731ff,62961,19978,ok,460,2.1041597179206173,218.61458333333334,0,518,10000.0,1125.6039300735038,11125.603930073476,11.256039300735038,8.730010511459314,606.9887328320001,226.6133370944952,1352.2172671679746,16567.717281638543,-15442.113351565042,96.88723556513767,-53.432918171505335,121.41183979239617,-76.20036518963173,1.072891831865709,0.3717391304347826,0.0521481944533254,-0.07922462690802735,0.18099634343613047,0.08317762459053164,0.031029430137206274,70.88478260869566,397.31079391246965,0.15057555864928449,0.0,maker/taker (YOUR execution),2.0,4.0,10.26
BEATUSD,adx_only,5,1,8822505d8858,62961,2722,ok,527,2.4106351550960117,218.61458333333334,2,262,10000.0,-1730.4970032144186,8269.502996785575,-17.304970032144183,22.661904671834478,846.4009846280001,-48.0849814135826,-1778.58198462799,10951.39666254853,-12681.893665762947,43.115734891923346,-46.45382295151263,57.07407277235988,-59.88342990553205,0.8635458513671184,0.4819734345351044,-0.06955427410552899,-0.1577114789000102,0.018461741362567743,-0.021288855537345393,0.048265418568183595,11.734345351043643,243.79659947138074,0.23426824212641373,0.0,maker/taker (YOUR execution),1.0,2.0,10.26
BEATUSD,adx_only,5,1,88d2c6a947a0,62961,2128,ok,239,1.0932482012674511,218.61458333333334,0,53,10000.0,-1490.6781726909194,8509.321827309059,-14.906781726909193,17.28571227060445,266.291624484,-1.8254517930805,-1492.5036244840103,4726.866950063378,-6217.545122754296,44.59308443456017,-46.74845956958117,57.12214181311281,-58.09646476887041,0.7602465051302166,0.4435146443514644,-0.13269484842807003,-0.2560709007847896,-0.006476420282458412,-0.10101805229050699,0.03167679613756306,35.47280334728033,375.42057729768015,0.15364572586791986,0.0,maker/taker (YOUR execution),1.0,4.0,10.26
BEATUSD,adx_only,5,1,b5acf63ba5bf,62961,2722,ok,442,2.0218230333063323,218.61458333333334,2,217,10000.0,-1861.9791719491027,8138.020828050873,-18.619791719491026,25.827718074829427,770.0962253280001,-14.189053378898592,-1876.168225328015,11675.756612802124,-13537.735784751227,82.80678448795832,-44.97586639452235,113.914903913165,-59.65828947705327,0.8624600744500851,0.3190045248868778,-0.08745045637167488,-0.21528496977258937,0.048417645911275106,-0.03937317405950382,0.04807728231217107,23.710407239819006,244.1220471418414,0.23336201184126887,0.0,maker/taker (YOUR execution),2.0,2.0,10.26
BEATUSD,adx_only,5,1,8f0add012268,62961,2128,ok,201,0.9194263115261828,218.61458333333334,0,43,10000.0,-650.5905149700461,9349.409485029952,-6.505905149700461,15.804295831734475,254.144466288,136.28904868204557,-514.3014662880014,5986.0673865917115,-6636.657901561757,90.69799070593503,-49.16042890045746,107.03210032273022,-91.04458955915229,0.9019701595863564,0.3283582089552239,-0.06203751713582787,-0.24574713194871975,0.13861584981693373,-0.0301301297426618,0.031907387393166044,62.2636815920398,383.09225061486467,0.15478962492757664,0.0,maker/taker (YOUR execution),2.0,4.0,10.26
BEATUSD,atr_arm,5,1,ae190a209e26,62961,7452,ok,1245,5.694954019154714,218.61458333333334,0,1390,10000.0,95.76280990488897,10095.7628099049,0.9576280990488897,14.581739538029248,1523.691579708,-85.0133896128838,10.749420292020659,30671.35888918768,-30575.596079282794,47.998996696694334,-50.45477900871748,67.45306192033482,-75.23891463757258,1.0031320014058458,0.5132530120481927,0.00414858583256562,-0.050073220849539725,0.06302975320564548,0.02891446771498678,0.024765881882421157,11.544578313253012,216.31878557874697,0.2614824871456486,0.0,maker/maker (floor),1.0,2.0,4.72
BEATUSD,atr_arm,5,1,fba2f87a03ea,62961,5618,ok,523,2.3923381140706153,218.61458333333334,0,311,10000.0,-1328.0782489817468,8671.92175101821,-13.280782489817469,22.265386212996617,343.63645176,62.593797221750805,-1265.4844517600413,11413.46148115951,-12741.539730141256,45.47195809226896,-46.84389606669579,61.611349198297006,-65.71874590959254,0.895767836767792,0.47992351816443596,-0.05235984607731231,-0.1412576726717786,0.03265429245002622,-0.038183903205169366,0.014175942872142909,40.11663479923518,384.94197565808093,0.1493412746526386,0.0,maker/maker (floor),1.0,4.0,4.72
BEATUSD,atr_arm,5,1,5104b68fd7d7,62961,7452,ok,932,4.263210558917425,218.61458333333334,0,980,10000.0,70.81857855192561,10070.818578551924,0.7081857855192562,23.23713317469328,1103.807446964,-53.14702551591952,17.671553036005207,30112.437315932715,-30041.61873738079,93.5168860743252,-49.248555307181626,117.31077820674149,-75.81325749740138,1.0023573489554944,0.34549356223175964,0.0074984148777517785,-0.0842741902257241,0.09966152225362947,0.031986467053483104,0.024488052175731335,23.2725321888412,226.9863557975307,0.2584625133559051,0.0,maker/maker (floor),2.0,2.0,4.72
BEATUSD,atr_arm,5,1,1245719458bf,62961,5618,ok,384,1.7565159384380806,218.61458333333334,0,178,10000.0,-1133.5212703288985,8866.478729671118,-11.335212703288985,20.79111795061602,253.442116428,-136.03984609910052,-1269.5611164279799,10856.39032783573,-11989.911598164628,86.85112262268584,-46.2930949736086,119.29434107528999,-71.46781756337079,0.9054604146954334,0.3255208333333333,-0.05764981249694597,-0.1914800722405185,0.07689326069198449,-0.04340443387647464,0.014245378620471335,68.390625,389.66170401021793,0.15012042010287663,0.0,maker/maker (floor),2.0,4.0,4.72
BEATUSD,wpr_only,5,1,5536e003be2a,62961,24919,ok,1674,7.657311669128508,218.61458333333334,0,4327,10000.0,-3193.036323094811,6806.96367690519,-31.93036323094811,42.88813329478794,1706.1139404879998,-34.5536173931935,-3227.5899404880047,30601.602879209728,-33794.63920230454,37.273572325468606,-39.618568818645414,64.07084386965396,-58.13931493586365,0.9055164843163329,0.490442054958184,-0.04377412705798675,-0.09094817043829992,0.004586149404743867,-0.017553094330007395,0.02622103272797935,11.497610513739547,204.6445067993332,0.27665014307610425,0.0,maker/maker (floor),1.0,2.0,4.72
BEATUSD,wpr_only,5,1,d4527a09260f,62961,19978,ok,665,3.041883070472197,218.61458333333334,0,859,10000.0,474.93504536439457,10474.93504536436,4.749350453643945,8.845854554407596,504.78232717599997,68.14062745960781,543.0756728239867,17387.575917409507,-16912.640872045115,50.6926411586283,-52.52372941628918,65.9853095740308,-67.05174877769318,1.028081660868789,0.5157894736842106,0.016476133252872543,-0.05446341001200956,0.09342369492231119,0.031103084349460693,0.014626951096588152,39.49774436090225,385.1476014760146,0.1543350200496554,0.0,maker/maker (floor),1.0,4.0,4.72
BEATUSD,wpr_only,5,1,461613bee59c,62961,24919,ok,1210,5.534854910182494,218.61458333333334,0,2894,10000.0,-2424.7983893457285,7575.201610654304,-24.247983893457288,44.3231860117595,1244.525513548,249.51787579772554,-2175.2805135479803,30417.90773185715,-32842.70612120288,76.04476932964288,-40.546550766917136,115.04519001089983,-65.8313454021956,0.926169348518443,0.3305785123966942,-0.04061882863521774,-0.11794754901637748,0.03978446985232418,-0.014744330025949784,0.02587449860926797,22.355371900826448,209.07855928762422,0.2731015201038985,0.0,maker/maker (floor),2.0,2.0,4.72
BEATUSD,wpr_only,5,1,247ec2c731ff,62961,19978,ok,460,2.1041597179206173,218.61458333333334,0,518,10000.0,1415.0690631084237,11415.069063108445,14.150690631084236,8.24662862794458,346.126894624,229.50604226757514,1644.575105375996,16800.72603438471,-15385.656971276283,98.24985985020297,-53.23756737465842,123.06595205114816,-76.41559852681813,1.0919732622240468,0.3717391304347826,0.06323980972204561,-0.06761654097003694,0.1914839164569217,0.0775145573095323,0.014274747587486706,70.88478260869566,397.31079391246965,0.15055765880176747,0.0,maker/maker (floor),2.0,4.0,4.72
BEATUSD,adx_only,5,1,8822505d8858,62961,2722,ok,528,2.415209415352361,218.61458333333334,0,263,10000.0,-1480.416023544541,8519.583976455468,-14.80416023544541,20.618226115513956,533.941940364,-47.37291681945889,-1527.7889403640056,11161.179001822602,-12641.595025367144,43.94164961347481,-46.137208121777896,57.632527496159874,-59.634089732926846,0.8828932566995005,0.4810606060606061,-0.05767189981194482,-0.14334910773087958,0.030440621360072764,-0.03537133503990214,0.022300564772042696,11.704545454545455,243.53875364769547,0.23530869435458812,0.0,maker/maker (floor),1.0,2.0,4.72
BEATUSD,adx_only,5,1,88d2c6a947a0,62961,2128,ok,239,1.0932482012674511,218.61458333333334,0,53,10000.0,-1392.89021687377,8607.109783126225,-13.9289021687377,16.357018703866633,160.22524272000004,-1.603025846229304,-1394.4932427200001,4752.140314092249,-6145.03053096602,44.831512397096695,-46.20323707493248,57.12214181311281,-57.477857842870414,0.7733306271051508,0.4435146443514644,-0.12291158749020555,-0.2451233444063654,0.002631866207828011,-0.10833902630411417,0.014572561186091388,35.47280334728033,375.42057729768015,0.1536593892705515,0.0,maker/maker (floor),1.0,4.0,4.72
BEATUSD,adx_only,5,1,b5acf63ba5bf,62961,2722,ok,443,2.0263972935626815,218.61458333333334,0,218,10000.0,-1594.3232888261098,8405.676711173894,-15.943232888261097,23.32688065039537,433.434654012,-1.1503651858893917,-1595.4736540119866,11943.178713044377,-13537.502001870489,84.7033951279743,-44.82616556910758,114.69361907663388,-59.08411846778177,0.8822291373544526,0.3182844243792325,-0.07210580564369397,-0.1979298785599786,0.0581522756346819,-0.04987306233847994,0.022232743305214017,23.641083521444695,243.81562555614764,0.2345930817081472,0.0,maker/maker (floor),2.0,2.0,4.72
BEATUSD,adx_only,5,1,8f0add012268,62961,2128,ok,201,0.9194263115261828,218.61458333333334,0,43,10000.0,-540.9159040655611,9459.084095934417,-5.409159040655611,15.17167043545781,141.880912688,137.2369913775607,-403.6789126880194,6019.495488996287,-6560.411393061848,91.20447710600435,-48.59563994860628,107.24237949821693,-90.44129736335088,0.9175484780363589,0.3283582089552239,-0.050268204522975,-0.23286826057431706,0.14915503344610484,-0.03558956236939376,0.01467864215358126,62.2636815920398,383.09225061486467,0.1547982707023816,0.0,maker/maker (floor),2.0,4.0,4.72
AKEUSD,atr_arm,5,1,ae190a209e26,6009,761,ok,151,7.237144283574638,20.864583333333332,22,215,10000.0,-636.9293782392404,9363.070621760768,-6.369293782392403,7.680777900532389,424.559477722,-34.7360994827627,-671.6654777219956,3408.715456830243,-4045.6448350694836,46.69473228534579,-51.86724147524979,69.0573413801878,-57.23989057456265,0.842564188354339,0.48344370860927155,-0.08630929337016305,-0.24029313372309646,0.06398125647777135,-0.015914084142651174,0.0703952092275119,13.112582781456954,269.8992474199008,0.22092016698480496,0.0,taker/taker (current backtest),1.0,2.0,15.8
AKEUSD,atr_arm,5,1,fba2f87a03ea,6009,455,ok,56,2.683974038941588,20.864583333333332,3,44,10000.0,-702.6459306319405,9294.91717853216,-7.0264593063194045,9.654479971368175,123.22800104199999,-4.457070410059302,-707.8705745220068,995.7379246397181,-1698.3838552716586,45.260814756350825,-49.95246633151937,58.0619120201559,-54.891591873475136,0.5862855570305976,0.39285714285714285,-0.2596598217202793,-0.5099969189956632,-0.010169110366886398,-0.20438299915996264,0.055276822560316644,33.839285714285715,341.5223249066353,0.17297701131373208,0.0,taker/taker (current backtest),1.0,4.0,15.8
AKEUSD,atr_arm,5,1,5104b68fd7d7,6009,761,ok,123,5.895157264103845,20.864583333333332,18,167,10000.0,-1182.4050828830457,8817.594917116956,-11.824050828830456,15.129362985911174,353.89342315600004,-24.6483402729595,-1057.7501787359997,3340.2398940447533,-4522.644976927799,95.43542554413581,-51.39369291963408,119.93373874406394,-56.94091922559632,0.7385589430709096,0.2845528455284553,-0.20270218375615612,-0.42858673320171065,0.045307886598542194,-0.1359708415847533,0.06673134217140274,20.252032520325205,274.50689970130014,0.2094730356506469,0.8130081300813009,taker/taker (current backtest),2.0,2.0,15.8
AKEUSD,atr_arm,5,1,1245719458bf,6009,455,ok,41,1.965052421367948,20.864583333333332,3,25,10000.0,-436.7064746099293,9560.750682778693,-4.367064746099293,7.090620502755239,94.404645488,-1.3431708780703002,-438.85059172801084,1025.1330647645052,-1461.839539374434,93.19391497859138,-48.727984645814466,106.31752100815586,-61.03990291244541,0.7012623732993233,0.2682926829268293,-0.21388582485450744,-0.6016739805179868,0.20233917876844987,-0.16057137342273003,0.05331445143177744,58.58536585365854,372.19674602675946,0.16692361884572052,0.0,taker/taker (current backtest),2.0,4.0,15.8
AKEUSD,wpr_only,5,1,5536e003be2a,6009,2337,ok,189,9.058412381427859,20.864583333333332,71,643,10000.0,-1350.5061832478677,8649.49381675214,-13.505061832478676,18.021737056315974,487.17128989599996,-45.61610664813,-1102.7271046339883,3715.7799174957445,-5066.286100743613,43.715057852891114,-48.71428943022705,64.49472524930401,-57.93115633346002,0.7334327046690778,0.4497354497354497,-0.15256939433722166,-0.2896927291627563,-0.00746091410969687,-0.08396527534380623,0.06860411899341544,13.83068783068783,267.8974564792059,0.21503709404357746,1.5873015873015872,taker/taker (current backtest),1.0,2.0,15.8
AKEUSD,wpr_only,5,1,d4527a09260f,6009,1492,ok,65,3.1153270094857715,20.864583333333332,0,131,10000.0,125.63740750085185,10125.637407500846,1.2563740750085186,4.602918983286269,129.677476702,-17.5978842028517,108.03952329799904,1689.0068167261732,-1563.3694092253218,48.257337620747805,-52.11231364084406,60.25891957178393,-57.00951107842956,1.0803632249418946,0.5384615384615384,0.042072494125926035,-0.2037541549373544,0.27969028719525096,0.09171334841153676,0.04964085428561069,42.01538461538462,376.54060640142603,0.15520931707154875,0.0,taker/taker (current backtest),1.0,4.0,15.8
AKEUSD,wpr_only,5,1,461613bee59c,6009,2337,ok,139,6.662006989515727,20.864583333333332,36,465,10000.0,-1395.2467378889287,8604.753262111048,-13.952467378889285,19.749275370588002,367.32684001999996,-20.090102131071607,-1415.336840020018,3402.4048302770075,-4797.6515681659375,87.24114949428224,-47.97651568165938,107.69926917755201,-57.93115633346002,0.709181311300956,0.2805755395683453,-0.2148153009688833,-0.43114157435130596,0.016416577706819823,-0.14793133774943015,0.06688396321945313,24.489208633093526,284.97342815331973,0.209578047157423,0.0,taker/taker (current backtest),2.0,2.0,15.8
AKEUSD,wpr_only,5,1,247ec2c731ff,6009,1492,ok,41,1.965052421367948,20.864583333333332,0,55,10000.0,-152.37599787563687,9848.642214526673,-1.5237599787563687,5.946281239134443,95.355272466,6.4177254096372955,-146.8271144659975,1237.3281430501625,-1389.7041409257993,95.17908792693558,-49.63229074734998,109.75123662778397,-56.64121632000006,0.8903536419096181,0.3170731707317073,-0.07409893529572044,-0.4958215065109717,0.3648960066218974,-0.020899043995834303,0.0531998912998862,69.39024390243902,458.4864373890431,0.16630604860526052,0.0,taker/taker (current backtest),2.0,4.0,15.8
AKEUSD,adx_only,5,1,8822505d8858,6009,215,ok,74,3.546679980029955,20.864583333333332,4,42,10000.0,204.87717982751252,10204.877179827512,2.048771798275125,4.634609372683573,208.35705639999998,-25.663236227514,279.64583685199796,2000.2226446940806,-1795.345464866568,48.78591816327026,-54.40440802625963,74.06061603057577,-65.75394671811418,1.1141157419765668,0.5540540540540541,0.05946895441009606,-0.16923229808726084,0.30182853690568073,0.12739379907695128,0.06792484466685526,13.85135135135135,300.50054044507806,0.21313644209912527,1.3513513513513513,taker/taker (current backtest),1.0,2.0,15.8
AKEUSD,adx_only,5,1,88d2c6a947a0,6009,134,ok,26,1.2461308037943086,20.864583333333332,0,9,10000.0,-335.03565893912383,9662.30985867404,-3.350356589391238,5.194496818187308,56.650506922000005,-0.6968479828755987,-336.57251392199396,471.45856250962464,-806.4942214487485,47.14585625096247,-50.40588884054678,57.74419656440396,-55.034966184108946,0.5845777315833938,0.38461538461538464,-0.2648251266579872,-0.6497352676055319,0.12976068959162423,-0.21126310478824667,0.05356202186974053,45.19230769230769,319.29378924870156,0.1673431322721251,0.0,taker/taker (current backtest),1.0,4.0,15.8
AKEUSD,adx_only,5,1,b5acf63ba5bf,6009,215,ok,57,2.7319021467798303,20.864583333333332,4,28,10000.0,296.52288824531087,10296.522888245312,2.965228882453109,4.593184594380702,162.856289428,20.2498223266871,467.232477931997,2178.1153362208024,-1881.592447975491,99.00524255549102,-53.75978422787117,116.80179484101453,-62.78597131884424,1.1575914532205722,0.38596491228070173,0.1094861394787572,-0.26539007717911595,0.48674603983051035,0.17428236619269177,0.06479622671393462,32.35087719298246,302.5031410070554,0.20304969349324206,1.7543859649122806,taker/taker (current backtest),2.0,2.0,15.8
AKEUSD,adx_only,5,1,8f0add012268,6009,134,ok,24,1.1502745881178233,20.864583333333332,0,4,10000.0,-346.01087210710074,9651.334645506056,-3.4601087210710078,4.331109992061501,56.880794056,2.8290780511013995,-344.02180105599655,574.3021239555072,-920.3129960626079,95.7170206592512,-51.128499781256,106.24974655240396,-55.034966184108946,0.624029136187965,0.25,-0.28945524547591045,-0.795393521770005,0.2424716344268799,-0.23539661235608209,0.05405863311982834,55.791666666666664,316.04003647327886,0.16918808753413514,0.0,taker/taker (current backtest),2.0,4.0,15.8
AKEUSD,atr_arm,5,1,ae190a209e26,6009,761,ok,165,7.908137793310035,20.864583333333332,5,219,10000.0,-995.8413343148882,9004.158665685114,-9.958413343148882,11.79827056790329,314.20912579599997,-35.563791481113796,-1031.405125796,3585.1716264769066,-4581.012960791794,47.80228835302542,-50.90014400879772,71.36105010406379,-55.76919632353298,0.7826154732941939,0.45454545454545453,-0.12600146130748982,-0.27709447336860554,0.03415150348650628,-0.07391668011569007,0.05208478119179973,12.16969696969697,239.37042299704746,0.25197048234189523,0.0,maker/taker (YOUR execution),1.0,2.0,10.26
AKEUSD,atr_arm,5,1,fba2f87a03ea,6009,455,ok,58,2.779830254618073,20.864583333333332,0,44,10000.0,-655.1474961168625,9342.953886095234,-6.551474961168625,9.23716810916221,79.190158272,-4.392662155136901,-659.7694587040078,1065.9027064644345,-1721.050202581297,46.34359593323628,-49.172862930894205,58.6468241121559,-53.93219794147514,0.6193327218844359,0.39655172413793105,-0.23448411543266207,-0.4816458540136932,0.02484377693860892,-0.19642492980186244,0.03805918563079968,33.172413793103445,336.4643096521002,0.18342185500737862,0.0,maker/taker (YOUR execution),1.0,4.0,10.26
AKEUSD,atr_arm,5,1,5104b68fd7d7,6009,761,ok,136,6.518222666000999,20.864583333333332,5,172,10000.0,-1550.0125443122624,8449.987455687731,-15.500125443122625,18.98525276936339,279.82971725,-17.113172937743098,-1417.822472830012,3461.06241678865,-5011.074961100912,96.14062268857361,-50.110749611009126,121.14129919206395,-56.154784915596316,0.6906826267129457,0.2647058823529412,-0.2476670606076358,-0.4699699067816911,-0.030267471153045428,-0.19705866552126633,0.05060839508636953,18.389705882352942,253.37154884287267,0.24490199499115076,0.7352941176470588,maker/taker (YOUR execution),2.0,2.0,10.26
AKEUSD,atr_arm,5,1,1245719458bf,6009,455,ok,42,2.0129805292061906,20.864583333333332,0,26,10000.0,-454.9548509609518,9543.063982651678,-4.549548509609518,7.323699563655661,64.389526404,-1.8076754430480997,-457.0017964200051,1036.223311548505,-1491.178162509457,94.20211923168227,-48.10252137127281,106.90243310015587,-59.95078599674721,0.6949024185042231,0.2619047619047619,-0.21742138691955043,-0.6017975904052204,0.17565498855387005,-0.18032841923114798,0.03709296768840244,58.54761904761905,364.9403465329104,0.1791574391744113,0.0,maker/taker (YOUR execution),2.0,4.0,10.26
AKEUSD,wpr_only,5,1,5536e003be2a,6009,2337,ok,203,9.729405891163255,20.864583333333332,8,672,10000.0,-1236.4472887206566,8763.552711279348,-12.364472887206567,16.62488127899281,350.12838336799996,-36.94009464734209,-977.5775105279936,4127.059421603141,-5363.506710323798,44.85934153916458,-48.319880273187366,65.50714252130402,-56.804929733460014,0.7694703567088459,0.45320197044334976,-0.12800832954676578,-0.27389383790756494,0.007070613924675185,-0.0765994065458387,0.05140892300092708,13.182266009852217,260.4696994580392,0.2486044667737443,1.477832512315271,maker/taker (YOUR execution),1.0,2.0,10.26
AKEUSD,wpr_only,5,1,d4527a09260f,6009,1492,ok,65,3.1153270094857715,20.864583333333332,0,131,10000.0,182.53022473605736,10182.530224736056,1.8253022473605736,4.50387115021404,74.029464962,-17.5806896980572,164.94953503800025,1722.386437771344,-1539.8562130352864,49.21104107918126,-51.32854043450955,60.89433319578393,-57.21380823839466,1.118537187557443,0.5384615384615384,0.059478211388095885,-0.18646967595240274,0.2967195214008942,0.09171334841153678,0.032235137023440864,42.01538461538462,376.54060640142603,0.1552063172675692,0.0,maker/taker (YOUR execution),1.0,4.0,10.26
AKEUSD,wpr_only,5,1,461613bee59c,6009,2337,ok,144,6.90164752870694,20.864583333333332,2,479,10000.0,-979.0039392950064,9020.996060704989,-9.790039392950064,17.62511992886252,246.18574523999996,-17.038805944995904,-996.0427452400108,3814.95646150975,-4793.960400804757,88.71991770952907,-47.464954463413434,108.67418951355202,-56.804929733460014,0.795783891095416,0.2986111111111111,-0.13982240225717021,-0.35708354236355627,0.0877240838249132,-0.09291724570220494,0.046905156554965285,24.70138888888889,282.34506852694346,0.226547215024085,0.0,maker/taker (YOUR execution),2.0,2.0,10.26
AKEUSD,wpr_only,5,1,247ec2c731ff,6009,1492,ok,41,1.965052421367948,20.864583333333332,0,55,10000.0,-117.36838326766537,9884.259118334643,-1.1736838326766537,5.889425517727244,57.742737724,6.4196455436658955,-111.20829052399858,1249.9091417861625,-1367.277525053828,96.14685706047405,-48.831340180493854,110.38665025178396,-54.5381199378077,0.9141590634549158,0.3170731707317073,-0.05544530252348189,-0.4776125766981763,0.3839506507730967,-0.02089904399583429,0.034546258527647616,69.39024390243902,458.4864373890431,0.16621486079542047,0.0,maker/taker (YOUR execution),2.0,4.0,10.26
AKEUSD,adx_only,5,1,8822505d8858,6009,215,ok,78,3.7383924113829257,20.864583333333332,0,42,10000.0,280.61093015013364,10280.610930150127,2.8061093015013365,4.857674091663995,136.196581662,-25.512511812133894,355.5303115899969,2147.9188428847006,-1867.3079127345668,49.951600997318614,-53.35165464955905,75.48208917457578,-63.50103480611418,1.1502756606108924,0.5512820512820513,0.07486295232007444,-0.14318102690268558,0.3039638373685046,0.12264303960413628,0.04778008728406185,13.346153846153847,291.76053864501864,0.23071196704675623,1.282051282051282,maker/taker (YOUR execution),1.0,2.0,10.26
