symbol,family,timeframe_min,confirm_min,spec_hash,bars,signals,status,trades,trades_per_day,days,rej_cost,rej_cooldown,initial_capital,total_pnl,final_equity,return_pct,max_dd_pct,total_fees,total_funding,optimistic_pnl,gross_win,gross_loss,avg_win,avg_loss,best_trade,worst_trade,profit_factor,win_rate,net_r,net_r_lo,net_r_hi,gross_r,cost_r,bars_held,median_r_bps,avg_leverage,ambiguous_pct,target_r,stop_mult
BEATUSD,wpr_only,5.0,1.0,328efc7cd120,62961.0,9629.0,ok,228.0,1.0429313384476104,218.61458333333334,0.0,65.0,10000.0,421.0319573839679,10421.031957383966,4.210319573839679,4.137238984588003,322.27485182199996,5.9801907940322145,427.0121481779879,3806.8790374251657,-3385.8470800411983,23.499253317439294,-51.30071333395755,42.87656567327822,-61.66242186052244,1.1243505531793965,0.7105263157894737,0.0376361467181749,-0.05762869129857871,0.1235344807262047,0.0757289736254089,0.03809282690723405,49.53508771929825,456.9069312907278,0.11998206146414515,0.0,0.5,8.0
BEATUSD,wpr_only,5.0,1.0,dd4b974b8360,62961.0,24919.0,ok,1695.0,7.75337113451184,218.61458333333334,404.0,4715.0,10000.0,-5466.317130487829,4533.682869512162,-54.66317130487829,58.64981930297872,3715.168819766,-53.40368927818159,-5465.330329560023,22464.085753076433,-27930.40288356426,23.9489187133011,-36.89617289770708,56.335565322558864,-59.8702587943563,0.8042879240490834,0.5533923303834808,-0.09217194053076871,-0.13465810030130185,-0.049519542394329895,-0.013957983313691672,0.07821395721707705,9.12566371681416,215.31100478469054,0.246136747941122,0.058997050147492625,0.75,2.0
BEATUSD,wpr_only,5.0,1.0,9f03c81689e2,62961.0,19978.0,ok,798.0,3.6502596845666364,218.61458333333334,4.0,1154.0,10000.0,-2006.5180616128475,7993.48193838718,-20.065180616128476,23.60990521500294,1436.3098940539999,87.12016755884471,-1919.3978940539873,14444.701962044532,-16451.22002365738,32.09933769343229,-47.27362075763615,43.7152624920528,-59.900364859387395,0.8780322639459316,0.5639097744360902,-0.05426029905528699,-0.11360872608194796,0.004839963466233043,-0.004622121584675659,0.049638177470611326,28.55764411027569,371.60779794642576,0.15638046311496068,0.0,0.75,4.0
BEATUSD,wpr_only,5.0,1.0,9959b3306a38,62961.0,9629.0,ok,196.0,0.896555010244437,218.61458333333334,0.0,33.0,10000.0,-516.3130989031939,9483.686901096822,-5.16313098903194,5.879425312144037,289.919170046,24.876928857193604,-491.43617004599037,3782.917086725346,-4299.230185628541,34.705661346104094,-49.41643891527059,46.914291036823755,-60.14292353680332,0.8799056862251466,0.5561224489795918,-0.05264547287070191,-0.17068373655407007,0.07259049348940695,-0.014707771989525862,0.03793770088117605,68.83673469387755,457.0117460355284,0.11946313371361286,0.0,0.75,8.0
BEATUSD,wpr_only,5.0,1.0,5536e003be2a,62961.0,24919.0,ok,1534.0,7.016915233239624,218.61458333333334,356.0,4146.0,10000.0,-4691.242734189236,5308.757265810754,-46.91242734189236,51.93446617574398,3488.885954002,-55.035219812769995,-4746.277954002023,24676.751658051908,-29367.994392241144,32.7712505419016,-37.603065803125666,62.01998042301595,-63.22311870017489,0.8402600234958968,0.4908735332464146,-0.08062440231570077,-0.13301233185074654,-0.03225827580316978,-0.002958964740005099,0.07766543757569569,12.069752281616688,217.867528921555,0.24451656592244886,0.0,1.0,2.0
BEATUSD,wpr_only,5.0,1.0,d4527a09260f,62961.0,19978.0,ok,662.0,3.0281602897031497,218.61458333333334,3.0,859.0,10000.0,-407.7175126178197,9592.282487382183,-4.077175126178196,12.70666236797223,1310.0640357800003,63.21347683782304,-344.50403577998077,16257.214978335995,-16664.932490953815,47.67511723852198,-51.915677541912196,60.4611686392831,-62.983296687242344,0.9755344035843445,0.5151057401812689,-0.010083332726121767,-0.08839864116779225,0.06796990129728932,0.038365219517614874,0.048448552243736634,39.57552870090635,385.3984458284075,0.15266383227228214,0.0,1.0,4.0
BEATUSD,wpr_only,5.0,1.0,0fea4393ac26,62961.0,9629.0,ok,174.0,0.7959212846047553,218.61458333333334,0.0,32.0,10000.0,-634.7147469871184,9365.285253012891,-6.347147469871183,8.907917593920798,268.401495732,15.566251255117809,-619.1484957320026,3909.037861290258,-4543.752608277378,47.09684170229227,-49.93134734370746,60.25966384764963,-65.6796763352894,0.8603104522392225,0.47701149425287354,-0.07389148273472106,-0.2165778793224389,0.07070962858900977,-0.035979260387704985,0.03791222234701605,87.4080459770115,456.9069312907278,0.1194186165966257,0.0,1.0,8.0
BEATUSD,wpr_only,5.0,1.0,eeb0bcbce7f8,62961.0,24919.0,ok,1262.0,5.772716443512651,218.61458333333334,319.0,3254.0,10000.0,-4092.38747090585,5907.612529094177,-40.9238747090585,51.322298812851706,3214.6375522300004,-123.23708132415861,-4102.536055922009,26979.358343798136,-31071.745814703983,54.39386762862527,-40.56363683381721,89.08034263553894,-66.66409214851562,0.8682923227001548,0.393026941362916,-0.07972862626430435,-0.14961499321537797,-0.009000237439454118,-0.002972480511442901,0.07675614575286145,17.90174326465927,221.60259173948612,0.24179057255026384,0.07923930269413629,1.5,2.0
BEATUSD,wpr_only,5.0,1.0,9627adad441d,62961.0,19978.0,ok,524.0,2.396912374326964,218.61458333333334,2.0,617.0,10000.0,-1063.6516820164363,8936.348317983548,-10.636516820164363,19.598800026326764,1017.7675488240001,306.29313319243954,-757.3585488240169,14451.081519306284,-15514.73320132272,67.52841831451535,-50.04752645587974,85.37131518821789,-79.11839746892215,0.9314424767597194,0.4083969465648855,-0.039306080060499425,-0.14235507573967293,0.07091482337269774,0.008242240987936685,0.04754832104843612,57.57824427480916,393.81409682619164,0.149802708220348,0.0,1.5,4.0
BEATUSD,wpr_only,5.0,1.0,82c67e11d27f,62961.0,9629.0,ok,153.0,0.6998618192214228,218.61458333333334,0.0,32.0,10000.0,-1143.7117531757128,8856.28824682429,-11.437117531757128,12.886928623496722,242.013556088,47.21319708771241,-1096.4985560879995,3482.0462646409715,-4625.7580178166845,63.3099320843813,-47.20161242670086,84.195124809693,-63.49641839616621,0.7527514952640055,0.35947712418300654,-0.15684404527986642,-0.3469628427535556,0.026150660195529966,-0.11919250783122255,0.03765153744864388,117.00653594771242,459.4017094017102,0.11865103842903867,0.0,1.5,8.0
