symbol,family,target_r,stop_mult,gate,trades,net_r,cost_r,win_rate,gross_r,rej_cost,med_r_bps,model
BANKUSD,adx_only,1.0,2.0,0.045,55,-0.004813942254620136,0.01961992895754398,0.509090909090909,0.014805986702923879,3,274.0341419586685,maker/maker
BANKUSD,adx_only,1.0,4.0,0.045,23,0.041544169340742856,0.014582255716434296,0.5217391304347826,0.05612642505717714,0,389.1366031617345,maker/maker
BANKUSD,adx_only,2.0,2.0,0.045,48,0.11148779984381058,0.01966099949733707,0.375,0.13114879934114762,2,262.868122949042,maker/maker
BANKUSD,adx_only,2.0,4.0,0.045,20,0.2732570096543637,0.015578777107063475,0.45,0.28883578676142707,0,316.684571958206,maker/maker
BANKUSD,wpr_only,1.0,2.0,0.045,171,-0.11199068582348251,0.021477134061430123,0.45614035087719296,-0.09051355176205239,31,256.64115263394916,maker/maker
BANKUSD,wpr_only,1.0,4.0,0.045,64,-0.06524553267996483,0.014636464498651703,0.46875,-0.05060906818131316,0,398.84989272060295,maker/maker
BANKUSD,wpr_only,2.0,2.0,0.045,125,-0.15370513018717832,0.021477848828365866,0.288,-0.1322272813588124,26,264.35357290375947,maker/maker
BANKUSD,wpr_only,2.0,4.0,0.045,41,0.07195759300327054,0.014352210345584851,0.36585365853658536,0.08630980334885535,0,444.14075845575644,maker/maker
ETHUSD,atr_arm,1.0,2.0,0.15,511,-0.14033638043874988,0.12381056596603006,0.48140900195694714,-0.016525814472719832,21530,121.96657612117376,taker/taker
ETHUSD,atr_arm,1.0,4.0,0.15,1437,-0.06585517260082996,0.1075156579013988,0.5052192066805845,0.04166048530056884,7293,141.19452615424038,taker/taker
ETHUSD,atr_arm,2.0,2.0,0.15,424,-0.08473768072498003,0.12390731706710555,0.3490566037735849,0.039169636342125475,20542,122.27484391739489,taker/taker
ETHUSD,atr_arm,2.0,4.0,0.15,1007,-0.08012438057415903,0.10802011819606029,0.36742800397219466,0.02789573762190124,5707,138.87891195555875,taker/taker
ETHUSD,adx_only,1.0,2.0,0.15,357,-0.05077119799314078,0.12126993899556779,0.5238095238095238,0.07049874100242699,6018,126.58850738740468,taker/taker
ETHUSD,adx_only,1.0,4.0,0.15,1113,-0.04971192620870317,0.10483361059069798,0.5112309074573226,0.055121684381994815,2181,146.99921636447309,taker/taker
ETHUSD,adx_only,2.0,2.0,0.15,305,-0.06513152493715516,0.12277836893635993,0.35081967213114756,0.0576468439992048,5815,124.55701480091771,taker/taker
ETHUSD,adx_only,2.0,4.0,0.15,806,-0.06954011117602937,0.10477695618492285,0.37220843672456577,0.03523684500889347,1912,146.8140396951796,taker/taker
ETHUSD,wpr_only,1.0,2.0,0.15,666,-0.04430676322575191,0.1240498282592443,0.5285285285285285,0.0797430650334924,66406,120.11616446462396,taker/taker
ETHUSD,wpr_only,1.0,4.0,0.15,1514,-0.07804304681688334,0.10561090019813921,0.5,0.027567853381255853,19072,146.86757774953946,taker/taker
ETHUSD,wpr_only,2.0,2.0,0.15,517,-0.10708724275918699,0.12362471510531518,0.33849129593810445,0.01653747234612818,62123,120.12325690708727,taker/taker
ETHUSD,wpr_only,2.0,4.0,0.15,1030,-0.056898140392735407,0.10542484207700495,0.3786407766990291,0.04852670168426955,15783,144.9404353620829,taker/taker
ETHUSD,atr_arm,1.0,2.0,0.15,1707,-0.07543892051717019,0.11647597713028869,0.5043936731107206,0.04103705661311849,16461,83.65543898398725,maker/taker
ETHUSD,atr_arm,1.0,4.0,0.15,2036,-0.020309661334385033,0.08839024197453889,0.5206286836935167,0.06808058064015383,2079,119.27367808744134,maker/taker
ETHUSD,atr_arm,2.0,2.0,0.15,1341,-0.048756794044195424,0.11657291649517744,0.3504847129008203,0.067816122450982,14772,83.10135065470705,maker/taker
ETHUSD,atr_arm,2.0,4.0,0.15,1301,-0.0574410495344299,0.08773759026267017,0.35818601076095313,0.03029654072824026,1739,120.01582626280471,maker/taker
ETHUSD,adx_only,1.0,2.0,0.15,1135,-0.05573945122841939,0.11293791292522751,0.5127753303964758,0.05719846169680813,4293,87.03038404767747,maker/taker
ETHUSD,adx_only,1.0,4.0,0.15,1574,-0.026952435955894583,0.08649552172088419,0.5146124523506989,0.05954308576498959,605,121.23446534515325,maker/taker
ETHUSD,adx_only,2.0,2.0,0.15,945,-0.016150748206832433,0.11381655834995208,0.35978835978835977,0.09766581014311966,4015,85.68118063178409,maker/taker
ETHUSD,adx_only,2.0,4.0,0.15,1137,-0.05725187935773489,0.08634921284858647,0.3623570800351803,0.02909733349085156,504,121.18826930123383,maker/taker
ETHUSD,wpr_only,1.0,2.0,0.15,2063,-0.06928616695122045,0.11630664619753744,0.5075133301017936,0.04702047924631698,49176,83.62346663195854,maker/taker
ETHUSD,wpr_only,1.0,4.0,0.15,2047,-0.05753413425817653,0.08561644502998411,0.5017098192476795,0.028082310771807593,4904,125.54753531988344,maker/taker
ETHUSD,wpr_only,2.0,2.0,0.15,1533,-0.02162897937652461,0.11618088231300865,0.3607305936073059,0.09455190293648402,42290,83.49985726519994,maker/taker
ETHUSD,wpr_only,2.0,4.0,0.15,1325,-0.024212573339074926,0.08445955731516619,0.379622641509434,0.06024698397609125,4170,127.84565057747574,maker/taker
ETHUSD,atr_arm,1.0,2.0,0.097,505,-0.09712666964169063,0.08012931517217989,0.48118811881188117,-0.016997354469510735,21568,122.47446769937389,maker/taker
ETHUSD,atr_arm,1.0,4.0,0.097,1427,-0.030000176907596057,0.06965157074518052,0.5066573230553609,0.039651393837584474,7439,141.30570465609765,maker/taker
ETHUSD,atr_arm,2.0,2.0,0.097,418,-0.029759820562415894,0.0801789535291502,0.35167464114832536,0.05041913296673431,20602,123.16039585651359,maker/taker
ETHUSD,atr_arm,2.0,4.0,0.097,1002,-0.026439164553705343,0.06985313323389387,0.37325349301397204,0.043413968680188535,5865,140.6259333474528,maker/taker
ETHUSD,adx_only,1.0,2.0,0.097,354,-0.010654448633157898,0.0786437009692452,0.5225988700564972,0.06798925233608732,6021,126.80430638570448,maker/taker
ETHUSD,adx_only,1.0,4.0,0.097,1109,-0.01078192409578151,0.06792722820839384,0.5157799819657349,0.05714530411261234,2191,147.0087998225254,maker/taker
ETHUSD,adx_only,2.0,2.0,0.097,303,-0.02493525237062451,0.07961261001185865,0.34983498349834985,0.05467735764123414,5820,125.056028686688,maker/taker
ETHUSD,adx_only,2.0,4.0,0.097,801,-0.026123124737574627,0.06791453287887354,0.383270911360799,0.04179140814129892,1923,146.97987550964172,maker/taker
ETHUSD,wpr_only,1.0,2.0,0.097,657,-0.004367748943587868,0.08020514240302999,0.5266362252663622,0.07583739345944211,66562,120.57921085212946,maker/taker
ETHUSD,wpr_only,1.0,4.0,0.097,1510,-0.04129123279861923,0.06840182880840232,0.5013245033112583,0.027110596009783095,19207,146.9143622002534,maker/taker
ETHUSD,wpr_only,2.0,2.0,0.097,513,-0.05609060182816598,0.07992923292038588,0.341130604288499,0.023838631092219894,62395,120.57921085212946,maker/taker
ETHUSD,wpr_only,2.0,4.0,0.097,1026,-0.03427193117244646,0.06823458315730943,0.37719298245614036,0.03396265198486295,15842,145.13648007013896,maker/taker
ETHUSD,atr_arm,1.0,2.0,0.15,4911,-0.06657534546683927,0.09036551174384191,0.5115047851761352,0.023790166277002638,3922,52.780782573016864,maker/maker
ETHUSD,atr_arm,1.0,4.0,0.15,2314,-0.010438571996139649,0.0475655165830462,0.517286084701815,0.03712694458690655,132,110.22414278066972,maker/maker
ETHUSD,atr_arm,2.0,2.0,0.15,3501,-0.03889044634738417,0.08945760079478632,0.350471293916024,0.05056715444740216,3026,53.731913210687125,maker/maker
ETHUSD,atr_arm,2.0,4.0,0.15,1485,-0.01078720707099662,0.04821386199482224,0.36632996632996634,0.03742665492382563,122,110.19466617986383,maker/maker
ETHUSD,adx_only,1.0,2.0,0.15,2809,-0.05547865308052412,0.08443773963319219,0.514061943752225,0.028959086552668083,728,57.13221138918101,maker/maker
ETHUSD,adx_only,1.0,4.0,0.15,1774,-0.030635776173046733,0.04629590903351237,0.5045095828635852,0.015660132860465643,38,112.62367134649975,maker/maker
ETHUSD,adx_only,2.0,2.0,0.15,2236,-0.03318274351934583,0.08442321347239307,0.35152057245080504,0.051240469953047256,624,57.13709301524965,maker/maker
ETHUSD,adx_only,2.0,4.0,0.15,1267,-0.013577962124443484,0.04596353396759099,0.3654301499605367,0.03238557184314751,34,113.81418092909469,maker/maker
ETHUSD,wpr_only,1.0,2.0,0.15,5642,-0.08063277125103073,0.08935554002979389,0.5044310528181496,0.00872276877876314,9785,54.30243091506385,maker/maker
ETHUSD,wpr_only,1.0,4.0,0.15,2256,-0.03323906748280413,0.04501991657248494,0.5044326241134752,0.011780849089680825,214,117.70698184967799,maker/maker
ETHUSD,wpr_only,2.0,2.0,0.15,3667,-0.05477584384068802,0.08668474796245283,0.345514044177802,0.03190890412176481,6598,56.17423869123849,maker/maker
ETHUSD,wpr_only,2.0,4.0,0.15,1432,-0.0021143515678172567,0.04450280973785104,0.38058659217877094,0.04238845817003379,155,121.19462754130689,maker/maker
ETHUSD,atr_arm,1.0,2.0,0.045,522,-0.08333190599592875,0.03717407183977141,0.47701149425287354,-0.046157834156157346,21492,120.80919427579038,maker/maker
ETHUSD,atr_arm,1.0,4.0,0.045,1444,-0.01273837487765993,0.03222227280777993,0.5062326869806094,0.019483897930120005,7233,140.66520925243745,maker/maker
ETHUSD,atr_arm,2.0,2.0,0.045,434,-0.028804470569120683,0.0372462276372764,0.3456221198156682,0.008441757068155697,20503,121.7098481614142,maker/maker
ETHUSD,atr_arm,2.0,4.0,0.045,1009,-0.01536260832553512,0.03235305966352409,0.37066402378592667,0.016990451337988946,5611,138.82276292379692,maker/maker
ETHUSD,adx_only,1.0,2.0,0.045,363,0.011353856253174373,0.03640219464113848,0.5234159779614325,0.04775605089431284,6009,125.97949053894025,maker/maker
ETHUSD,adx_only,1.0,4.0,0.045,1119,0.009029444007836063,0.031398685873684704,0.516532618409294,0.04042812988152077,2170,146.8164135475509,maker/maker
ETHUSD,adx_only,2.0,2.0,0.045,308,0.015479498597231875,0.03680755763550695,0.3538961038961039,0.05228705623273885,5802,124.0258609507541,maker/maker
ETHUSD,adx_only,2.0,4.0,0.045,809,0.0007618037969531392,0.03136691171241201,0.38442521631644005,0.03212871550936515,1902,146.75347147121246,maker/maker
ETHUSD,wpr_only,1.0,2.0,0.045,671,0.02061927135582651,0.037200370709551775,0.5290611028315947,0.05781964206537829,66286,119.56188512025761,maker/maker
ETHUSD,wpr_only,1.0,4.0,0.045,1520,-0.02080843463098248,0.03166009721746596,0.5019736842105263,0.010851662586483483,18767,146.22730751272047,maker/maker
ETHUSD,wpr_only,2.0,2.0,0.045,518,0.004834328605014608,0.037119342180105305,0.3552123552123552,0.041953670785119905,61993,119.40848007650735,maker/maker
ETHUSD,wpr_only,2.0,4.0,0.045,1035,0.011122634080436908,0.03163764885417918,0.38454106280193234,0.0427602829346161,15523,143.9174511223751,maker/maker
SOLUSD,atr_arm,1.0,2.0,0.15,722,-0.07056995200723873,0.12089343867777326,0.5138504155124654,0.05032348667053454,21322,123.98156469649953,taker/taker
SOLUSD,atr_arm,1.0,4.0,0.15,1739,-0.08311383716590257,0.10490842826378927,0.5008625646923519,0.02179459109788672,5790,145.78127800444923,taker/taker
SOLUSD,atr_arm,2.0,2.0,0.15,594,-0.05789693347725255,0.1222340682682227,0.35185185185185186,0.06433713479097014,20011,122.53153904736402,taker/taker
SOLUSD,atr_arm,2.0,4.0,0.15,1151,-0.03846431565937672,0.10423444206661713,0.3735881841876629,0.06577012640724042,4777,147.37288428922557,taker/taker
SOLUSD,adx_only,1.0,2.0,0.15,424,-0.10836072286208516,0.11942072810231742,0.49528301886792453,0.011060005240232235,5139,125.26014878620907,taker/taker
SOLUSD,adx_only,1.0,4.0,0.15,1276,-0.040987061937071106,0.10348196828010091,0.5219435736677116,0.06249490634302982,1392,149.96059983591584,taker/taker
SOLUSD,adx_only,2.0,2.0,0.15,376,-0.16111714235630584,0.11981923964861278,0.31382978723404253,-0.04129790270769307,4976,125.26014878620907,taker/taker
SOLUSD,adx_only,2.0,4.0,0.15,901,-0.034832976797635994,0.10281213027405062,0.38179800221975585,0.06797915347641462,1182,150.8675748641503,taker/taker
SOLUSD,wpr_only,1.0,2.0,0.15,920,-0.06157976410834942,0.12204867519323369,0.5184782608695652,0.06046891108488426,60634,121.93035860532993,taker/taker
SOLUSD,wpr_only,1.0,4.0,0.15,1845,-0.051295953416563865,0.10342800322447088,0.5149051490514905,0.05213204980790702,14215,150.23400370052366,taker/taker
SOLUSD,wpr_only,2.0,2.0,0.15,718,-0.1471481326056686,0.12246362950123808,0.32172701949860727,-0.0246845031044305,56370,120.86305179360403,taker/taker
SOLUSD,wpr_only,2.0,4.0,0.15,1219,-0.07654602843574888,0.10256451710891247,0.3609515996718622,0.026018488673163566,11489,151.55891195757678,taker/taker
SOLUSD,atr_arm,1.0,2.0,0.15,2263,-0.07499228752876115,0.11479952221881493,0.5041979673000442,0.03980723469005377,15182,84.57598268004325,maker/taker
SOLUSD,atr_arm,1.0,4.0,0.15,2295,-0.05069241598116677,0.08341328524732992,0.5050108932461873,0.03272086926616316,1331,127.13669794572674,maker/taker
SOLUSD,atr_arm,2.0,2.0,0.15,1750,-0.060363772545890974,0.11487079002161123,0.34514285714285714,0.05450701747572024,13577,84.59408807741747,maker/taker
SOLUSD,atr_arm,2.0,4.0,0.15,1434,0.009030937334854201,0.08239969838208729,0.3800557880055788,0.09143063571694149,1048,129.7462127358161,maker/taker
SOLUSD,adx_only,1.0,2.0,0.15,1304,-0.029578420470423743,0.11177990326004876,0.5253067484662577,0.08220148278962502,3356,87.64108430718255,maker/taker
SOLUSD,adx_only,1.0,4.0,0.15,1611,-0.01489613279945861,0.07992556201803998,0.5226567349472377,0.06502942921858137,366,131.7991273847209,maker/taker
SOLUSD,adx_only,2.0,2.0,0.15,1092,-0.0577651238109223,0.11216265674789258,0.34523809523809523,0.05439753293697026,3081,86.77749098285176,maker/taker
SOLUSD,adx_only,2.0,4.0,0.15,1115,-0.03537226265341385,0.07984289176608744,0.368609865470852,0.044470629112673604,288,132.34663602531268,maker/taker
SOLUSD,wpr_only,1.0,2.0,0.15,2792,-0.06314452481183629,0.11535850746679976,0.5100286532951289,0.05221398265496348,41465,84.14298980893277,maker/taker
SOLUSD,wpr_only,1.0,4.0,0.15,2365,-0.03850019798891805,0.08087948437185892,0.5095137420718816,0.04237928638294087,2966,132.0417713530448,maker/taker
SOLUSD,wpr_only,2.0,2.0,0.15,2026,-0.07288421065621219,0.11509002349075366,0.34106614017769005,0.04220581283454148,36096,83.83376347315333,maker/taker
SOLUSD,wpr_only,2.0,4.0,0.15,1483,-0.09850297295133086,0.07931559658190145,0.3418745785569791,-0.019187376369429406,2357,136.7281192682116,maker/taker
SOLUSD,atr_arm,1.0,2.0,0.097,712,-0.0331522278549144,0.07814430865726772,0.5112359550561798,0.04499208080235332,21362,124.15387961372335,maker/taker
SOLUSD,atr_arm,1.0,4.0,0.097,1726,-0.04791311561797144,0.0678263221515655,0.5005793742757821,0.01991320653359405,5878,146.41715807040464,maker/taker
SOLUSD,atr_arm,2.0,2.0,0.097,587,-0.02805798994383408,0.07907720108742401,0.3475298126064736,0.051019211143589926,20108,122.87738213904485,maker/taker
SOLUSD,atr_arm,2.0,4.0,0.097,1149,-0.015793164938289844,0.06747088937491166,0.370757180156658,0.051677724436621816,4811,147.71859702698978,maker/taker
SOLUSD,adx_only,1.0,2.0,0.097,420,-0.066343203787011,0.07729758346872738,0.49523809523809526,0.010954379681716383,5149,125.44863978702531,maker/taker
SOLUSD,adx_only,1.0,4.0,0.097,1269,-0.0002909549311700926,0.06701712502265,0.5256107171000788,0.06672617009147992,1407,150.32380711981227,maker/taker
SOLUSD,adx_only,2.0,2.0,0.097,372,-0.11661272144435106,0.07752684865004117,0.31451612903225806,-0.03908587279430987,4985,125.31182152056573,maker/taker
SOLUSD,adx_only,2.0,4.0,0.097,898,0.006605461333498208,0.0666612495997218,0.388641425389755,0.07326671093322001,1189,151.1159337498181,maker/taker
SOLUSD,wpr_only,1.0,2.0,0.097,912,-0.02274107562712674,0.07901558503194922,0.5164473684210527,0.0562745094048225,60761,122.14777068175437,maker/taker
SOLUSD,wpr_only,1.0,4.0,0.097,1838,-0.01645979103660411,0.0670160922735511,0.514145810663765,0.05055630123694698,14252,150.53753033248137,maker/taker
SOLUSD,wpr_only,2.0,2.0,0.097,710,-0.11016639144555983,0.07927459671490607,0.31971830985915495,-0.030891794730653722,56517,121.53629028475474,maker/taker
SOLUSD,wpr_only,2.0,4.0,0.097,1217,-0.03826342715953309,0.06655370343095011,0.3640098603122432,0.02829027627141701,11512,151.6553609395581,maker/taker
SOLUSD,atr_arm,1.0,2.0,0.15,5678,-0.09118901115283633,0.08485499442583337,0.4968298696724199,-0.006334016727002959,2331,57.149045489698075,maker/maker
SOLUSD,atr_arm,1.0,4.0,0.15,2472,-0.031853152876044066,0.04269535333516132,0.5064724919093851,0.01084220045911726,15,121.70938852920774,maker/maker
SOLUSD,atr_arm,2.0,2.0,0.15,4021,-0.07783943866385988,0.08371533550780628,0.3357373787615021,0.005875896843946406,1764,58.49447209620012,maker/maker
SOLUSD,atr_arm,2.0,4.0,0.15,1552,0.0331111911081115,0.04263604630652316,0.38144329896907214,0.07574723741463465,10,124.00115271333965,maker/maker
SOLUSD,adx_only,1.0,2.0,0.15,2782,-0.03987675742422093,0.07834878767231047,0.5194104960460101,0.03847203024808954,383,62.63344421803919,maker/maker
SOLUSD,adx_only,1.0,4.0,0.15,1739,0.007375896378973848,0.04081415382133327,0.5250143760782059,0.04819005020030712,6,125.98899856830691,maker/maker
SOLUSD,adx_only,2.0,2.0,0.15,2208,0.0027050006947429953,0.07770628799524264,0.36096014492753625,0.08041128868998561,328,63.182935362597746,maker/maker
SOLUSD,adx_only,2.0,4.0,0.15,1202,-0.004735994045776113,0.04119874359389795,0.3685524126455907,0.03646274954812182,2,125.61533111693933,maker/maker
SOLUSD,wpr_only,1.0,2.0,0.15,6510,-0.07591170311125517,0.08396235770347003,0.5039938556067588,0.008050654592214887,5957,58.251011538406175,maker/maker
SOLUSD,wpr_only,1.0,4.0,0.15,2541,-0.028990268337941657,0.041328242509450004,0.5053128689492326,0.012337974171508346,46,127.13669794572674,maker/maker
SOLUSD,wpr_only,2.0,2.0,0.15,4222,-0.03444368605026789,0.08196047948004609,0.3498342018000947,0.0475167934297782,4012,59.76003702593876,maker/maker
SOLUSD,wpr_only,2.0,4.0,0.15,1566,-0.0717322453164266,0.04032054225164676,0.342911877394636,-0.03141170306477985,61,132.09566278711662,maker/maker
SOLUSD,atr_arm,1.0,2.0,0.045,730,0.00038693165479381544,0.036255334293571154,0.5178082191780822,0.03664226594836497,21295,123.65180974393778,maker/maker
SOLUSD,atr_arm,1.0,4.0,0.045,1748,-0.02714335146514501,0.03143362105321339,0.5017162471395881,0.00429026958806838,5723,145.73533133159918,maker/maker
SOLUSD,atr_arm,2.0,2.0,0.045,600,0.007549359484377977,0.03662389279600254,0.35,0.044173252280380514,19996,122.09119666744857,maker/maker
SOLUSD,atr_arm,2.0,4.0,0.045,1154,0.012867221076456976,0.031226178739185713,0.37608318890814557,0.044093399815642705,4683,147.34349144591414,maker/maker
SOLUSD,adx_only,1.0,2.0,0.045,430,-0.04044891057945361,0.03580377731619684,0.49767441860465117,-0.004645133263256771,5128,125.08662375310719,maker/maker
SOLUSD,adx_only,1.0,4.0,0.045,1284,0.01280881285678902,0.031014298592233036,0.5233644859813084,0.04382311144902205,1366,149.83034833562579,maker/maker
SOLUSD,adx_only,2.0,2.0,0.045,382,-0.08166245787576362,0.03593713124442005,0.31675392670157065,-0.04572532663134359,4955,125.08662375310719,maker/maker
SOLUSD,adx_only,2.0,4.0,0.045,906,0.030569055225480406,0.030800915176865028,0.38852097130242824,0.06136997040234543,1166,150.66840351014616,maker/maker
SOLUSD,wpr_only,1.0,2.0,0.045,926,-0.002703927201511985,0.03653538052607212,0.5161987041036717,0.03383145332456013,60548,121.61906740058959,maker/maker
SOLUSD,wpr_only,1.0,4.0,0.045,1854,0.004111169601043425,0.030980002660778966,0.5156418554476807,0.0350911722618224,14078,149.99479825290433,maker/maker
SOLUSD,wpr_only,2.0,2.0,0.045,721,-0.07930094384635568,0.03662753927308786,0.32038834951456313,-0.042673404573267806,56327,120.57646572962481,maker/maker
SOLUSD,wpr_only,2.0,4.0,0.045,1227,-0.020055847350088193,0.030660313610868475,0.36267318663406684,0.010604466260780286,11210,151.55891195757678,maker/maker
BTCUSD,atr_arm,1.0,2.0,0.15,134,0.008692737022392885,0.12678861407569944,0.5522388059701493,0.13548135109809234,24447,117.21910762533591,taker/taker
BTCUSD,atr_arm,1.0,4.0,0.15,661,-0.08850221183954102,0.11611906425347703,0.49319213313161875,0.02761685241393599,15363,130.6015037593985,taker/taker
BTCUSD,atr_arm,2.0,2.0,0.15,110,-0.06344967577891185,0.1264349199841474,0.36363636363636365,0.06298524420523559,23971,117.78673588139486,taker/taker
BTCUSD,atr_arm,2.0,4.0,0.15,484,-0.13302958445212415,0.11763377671583614,0.3739669421487603,-0.015395807736287999,14019,126.96175285222463,taker/taker
BTCUSD,adx_only,1.0,2.0,0.15,89,-0.07852174321102863,0.12221246315029778,0.5056179775280899,0.04369071993926917,6312,124.8333273271109,taker/taker
BTCUSD,adx_only,1.0,4.0,0.15,491,-0.07411545590929254,0.11316771669233605,0.505091649694501,0.039052260783043496,4386,132.0848705614969,taker/taker
BTCUSD,adx_only,2.0,2.0,0.15,81,0.13549970262324407,0.12369411549894854,0.43209876543209874,0.25919381812219255,6261,124.344993626965,taker/taker
BTCUSD,adx_only,2.0,4.0,0.15,391,-0.06250244281572495,0.11367980107795857,0.3734015345268542,0.051177358262233574,3980,131.34344247569746,taker/taker
BTCUSD,wpr_only,1.0,2.0,0.15,172,-0.060327011241528575,0.12810554619554054,0.5232558139534884,0.06777853495401197,71127,116.32349710406979,taker/taker
BTCUSD,wpr_only,1.0,4.0,0.15,787,-0.09302510595654241,0.11695570375704248,0.48538754764930114,0.023930597800500077,40423,127.60739799851689,taker/taker
BTCUSD,wpr_only,2.0,2.0,0.15,142,-0.1246529599684954,0.1268941660866098,0.34507042253521125,0.002241206118114317,69455,116.89681090004856,taker/taker
BTCUSD,wpr_only,2.0,4.0,0.15,581,-0.12568220909619207,0.11844505552948453,0.3614457831325301,-0.007237153566707528,36510,125.43761565992685,taker/taker
BTCUSD,atr_arm,1.0,2.0,0.15,582,-0.0439321936251173,0.12197660523173906,0.520618556701031,0.07804441160662175,22233,80.24634701576834,maker/taker
BTCUSD,atr_arm,1.0,4.0,0.15,1348,-0.06075219419902341,0.10484144590298058,0.5022255192878339,0.04408925170395717,8420,94.56296135376063,maker/taker
BTCUSD,atr_arm,2.0,2.0,0.15,479,-0.02482981124915789,0.12231334095702828,0.36325678496868474,0.09748352970787034,20845,80.49899580360204,maker/taker
BTCUSD,atr_arm,2.0,4.0,0.15,910,-0.010705426064318362,0.10578862158314026,0.3912087912087912,0.0950831955188219,6948,92.79576201362289,maker/taker
BTCUSD,adx_only,1.0,2.0,0.15,361,-0.05902903788675702,0.11807478033023047,0.5096952908587258,0.05904574244347346,5738,82.65851795263559,maker/taker
BTCUSD,adx_only,1.0,4.0,0.15,1026,-0.06312689680023333,0.1030080266546747,0.5029239766081871,0.0398811298544414,2444,95.58068736337397,maker/taker
BTCUSD,adx_only,2.0,2.0,0.15,310,0.021435173763245285,0.11772063012090912,0.3774193548387097,0.13915580388415444,5564,82.83948584150909,maker/taker
BTCUSD,adx_only,2.0,4.0,0.15,761,-0.05201574817140456,0.10345244178931998,0.3679369250985545,0.051436693617915426,2061,94.89426735699581,maker/taker
BTCUSD,wpr_only,1.0,2.0,0.15,708,-0.13890220681800863,0.12242620853798267,0.4759887005649718,-0.016475998280025952,63731,78.72924059209599,maker/taker
BTCUSD,wpr_only,1.0,4.0,0.15,1443,-0.07659887155155166,0.10333230467045311,0.4954954954954955,0.026733433118901435,20283,96.19569462888772,maker/taker
BTCUSD,wpr_only,2.0,2.0,0.15,565,-0.1505655120266557,0.12249203166475824,0.32212389380530976,-0.0280734803618975,59591,78.75261880718044,maker/taker
BTCUSD,wpr_only,2.0,4.0,0.15,975,-0.09257434231621281,0.1037829145869294,0.3641025641025641,0.011208572270716621,16655,95.48436324328908,maker/taker
BTCUSD,atr_arm,1.0,2.0,0.097,130,0.05701521952425496,0.0818436237370972,0.5538461538461539,0.1388588432613522,24469,117.6898117737451,maker/taker
BTCUSD,atr_arm,1.0,4.0,0.097,658,-0.043580361020750545,0.07519281748460947,0.49544072948328266,0.03161245646385893,15346,130.98729233975047,maker/taker
BTCUSD,atr_arm,2.0,2.0,0.097,107,-0.0020318002046833005,0.08164727718693686,0.3644859813084112,0.07961547698225357,24031,119.36972783702053,maker/taker
BTCUSD,atr_arm,2.0,4.0,0.097,482,-0.08855754708964059,0.07615294129899412,0.3755186721991701,-0.012404605790646468,13943,127.50885280047345,maker/taker
BTCUSD,adx_only,1.0,2.0,0.097,83,-0.033036975969241614,0.0780077146929625,0.5060240963855421,0.044970738723720906,6327,126.23141373923745,maker/taker
BTCUSD,adx_only,1.0,4.0,0.097,486,-0.032050805834198594,0.07324871671217366,0.5061728395061729,0.041197910877975044,4411,132.46238044392584,maker/taker
BTCUSD,adx_only,2.0,2.0,0.097,76,0.14271763375645916,0.07883664985966111,0.42105263157894735,0.2215542836161203,6278,125.29939629433106,maker/taker
BTCUSD,adx_only,2.0,4.0,0.097,387,-0.011412060696381603,0.07358039138073699,0.3798449612403101,0.06216833068435538,3993,132.05160065969318,maker/taker
BTCUSD,wpr_only,1.0,2.0,0.097,172,0.020525485071519748,0.0830564008441561,0.5406976744186046,0.10358188591567583,71133,116.3919689975543,maker/taker
BTCUSD,wpr_only,1.0,4.0,0.097,780,-0.04301554239529369,0.07575124388567317,0.49230769230769234,0.0327357014903795,40647,127.75438834315361,maker/taker
BTCUSD,wpr_only,2.0,2.0,0.097,139,-0.08008604318925695,0.0821684191646998,0.34532374100719426,0.002082375975442832,69478,117.00387132454604,maker/taker
BTCUSD,wpr_only,2.0,4.0,0.097,573,-0.06863562607641019,0.07665222567180811,0.36649214659685864,0.008016599595397947,36962,125.61069683723322,maker/taker
BTCUSD,atr_arm,1.0,2.0,0.15,3026,-0.08912700189676845,0.10514640729186638,0.5076007931262393,0.01601940539509796,12120,43.377565625585035,maker/maker
BTCUSD,atr_arm,1.0,4.0,0.15,2183,-0.08036588194306442,0.07144991040932511,0.49198350893266146,-0.00891597153373931,1062,71.61909253009918,maker/maker
BTCUSD,atr_arm,2.0,2.0,0.15,2248,-0.0598512902846744,0.10428331450068293,0.3505338078291815,0.04443202421600855,9946,43.98234196589017,maker/maker
BTCUSD,atr_arm,2.0,4.0,0.15,1424,-0.0016156858790786553,0.07139783726192403,0.37780898876404495,0.06978215138284538,902,72.96512228990632,maker/maker
BTCUSD,adx_only,1.0,2.0,0.15,1724,-0.09052864500976286,0.10168142777113312,0.505800464037123,0.011152782761370272,2855,45.27589501464662,maker/maker
BTCUSD,adx_only,1.0,4.0,0.15,1637,-0.06181308009983654,0.06935579253528351,0.5021380574221136,0.007542712435446974,370,73.63647275554882,maker/maker
BTCUSD,adx_only,2.0,2.0,0.15,1413,0.004915463120839062,0.1021402361147459,0.3722576079263977,0.10705569923558496,2529,44.965342596951444,maker/maker
BTCUSD,adx_only,2.0,4.0,0.15,1161,-0.01762781872370268,0.06927517847614628,0.37037037037037035,0.05164735975244359,301,73.90091711347347,maker/maker
