symbol,family,timeframe_min,confirm_min,spec_hash,bars,signals,status,trades,trades_per_day,days,rej_cost,rej_cooldown,initial_capital,total_pnl,final_equity,return_pct,max_dd_pct,total_fees,total_funding,optimistic_pnl,gross_win,gross_loss,avg_win,avg_loss,best_trade,worst_trade,profit_factor,win_rate,net_r,net_r_lo,net_r_hi,gross_r,cost_r,bars_held,median_r_bps,avg_leverage,ambiguous_pct,stop_mult
ETHUSD,atr_arm,30,5,29971310f6ef,28245,2902.0,ok,427.0,0.7256505576208179,588.4375,6.0,489.0,10000.0,-537.3845865696826,9462.572096097085,-5.373845865696826,9.51456031059678,1038.953281306,25.1503052636824,-513.631111905981,6884.29629749332,-7421.680884063004,36.814418703172834,-30.923670350262515,99.24732858209613,-58.83533023758158,0.927592604025371,0.4379391100702576,-0.023906399916619008,-0.1016516678529488,0.06519221098602902,0.027210781503444116,0.051117181420063135,41.32084309133489,350.83742601687374,0.160384281254603,0.0,6.0
ETHUSD,atr_arm,30,5,aaa7d53222b0,28245,1895.0,ok,307.0,0.5217206585236325,588.4375,0.0,254.0,10000.0,-314.3575172524607,9685.642482747553,-3.143575172524607,7.76336747774275,660.7122426560001,1.1107745964622993,-313.24674265598696,4012.0619114683677,-4326.419428720828,28.454339797647997,-26.062767642896556,101.12111490359845,-57.24909307694924,0.9273400273756155,0.4592833876221498,-0.019741451682658923,-0.09875010944483548,0.06218662106155943,0.024250427293067686,0.04399187897572661,44.615635179153095,406.5610203884437,0.1379126103860971,0.0,8.0
ETHUSD,atr_adx,30,5,335e68349cd8,28245,2069.0,ok,436.0,0.7409453000531068,588.4375,354.0,426.0,10000.0,-2574.3367747637567,7425.663225236243,-25.74336774763757,27.198567030957733,1767.528409561,40.541365202773406,-2533.795409560974,10776.260655223537,-13350.597429987294,72.32389701492308,-46.5177610800951,97.74208944899999,-57.581403164812144,0.8071744138594548,0.34174311926605505,-0.13299525682041666,-0.2538538117782072,-0.0031114350038779592,-0.03182437335970629,0.10117088346071035,20.31422018348624,153.43159471200443,0.3189005949441159,0.0,2.0
ETHUSD,atr_adx,30,5,47228871717c,28245,2021.0,ok,419.0,0.7120552310143389,588.4375,44.0,380.0,10000.0,-376.1854005474662,9623.720010040672,-3.761854005474662,14.151369102328509,1551.29390018,88.53900036747035,-290.6640022849606,10996.21942293372,-11372.404823481185,63.56196198227584,-46.22928790033002,105.433705685,-60.704265224061615,0.9669212091561553,0.4128878281622912,-0.014888280826995226,-0.1292924378059071,0.1029912301422889,0.0646895027930432,0.07957778362003841,29.525059665871122,208.948444242561,0.25053140419870623,0.0,3.0
ETHUSD,atr_adx,30,5,9a039c5ddf6a,28245,1905.0,ok,364.0,0.6185873605947956,588.4375,16.0,305.0,10000.0,-408.1506225898709,9591.778551840629,-4.08150622589871,11.715451055309554,1082.833784559,44.397838030869956,-366.0122698789746,7788.604181237251,-8196.75480382712,48.07780358788427,-40.57799407835208,103.64224646999993,-59.2227523679104,0.9502058275063565,0.44505494505494503,-0.020102733862145686,-0.12800034372814031,0.08998529069351008,0.04377929217174741,0.0638820260338931,35.86538461538461,273.4316509083825,0.2008388322319443,0.0,4.0
ETHUSD,atr_adx,30,5,718f81b15673,28245,1401.0,ok,292.0,0.4962294211364843,588.4375,3.0,165.0,10000.0,279.84399719964085,10279.793207810977,2.7984399719964084,9.230899296824099,683.901270594,31.133232206358954,309.35694059100206,5394.859886327944,-5115.015889128303,40.56285628818003,-32.169911252379265,104.41413072000026,-58.725165712326636,1.0547102889346707,0.4554794520547945,0.02121665932007909,-0.07423995320577932,0.12267426581676015,0.06909543681735289,0.04787877749727377,41.60958904109589,368.6801493567561,0.15019122490981401,0.0,6.0
ETHUSD,atr_adx,30,5,8a0c589af633,28245,833.0,ok,199.0,0.3381837493361657,588.4375,0.0,81.0,10000.0,77.56889014954416,10077.53161353399,0.7756889014954416,6.827885107278529,416.16287079200004,17.4902390584567,93.8699264079969,2876.3519870748546,-2798.783096925311,30.9285159900522,-26.403614121936897,102.46301379600006,-58.441782516052335,1.027715220316558,0.46733668341708545,0.008560632564898269,-0.09022464701994022,0.1073302392877681,0.05066257234128569,0.04210193977638743,45.04522613065327,419.137682320885,0.13190990165103658,0.0,8.0
ETHUSD,atr_banded,30,5,aca58ad06d12,28245,1037.0,ok,258.0,0.4384492830589485,588.4375,270.0,57.0,10000.0,-936.9852596858557,9063.014740314164,-9.369852596858557,15.479570727416489,1163.709588308,-2.191328622146896,-939.1765883079715,6911.918676448368,-7848.903936134224,72.75703869945652,-48.15278488425904,97.776398496,-59.35351571999917,0.8806221521743655,0.3682170542635659,-0.07205894114957838,-0.2320221650087879,0.08643292657862066,0.03375730774780002,0.10581624889737841,22.91860465116279,146.2582950150263,0.3334566185250871,0.0,2.0
ETHUSD,atr_banded,30,5,ac961518ae42,28245,1027.0,ok,302.0,0.5132235793945831,588.4375,67.0,50.0,10000.0,-1497.600065379888,8502.322055584798,-14.976000653798879,16.241781330007633,1100.608675137,14.292890242883148,-1485.818498237004,6576.211850770163,-8073.811916150051,56.69148147215658,-43.40759094704328,97.58104915199992,-56.94590943196359,0.8145114004471373,0.3841059602649007,-0.10417404583441334,-0.22922268680868577,0.02454300150271063,-0.020354796814582552,0.0838192490198308,30.89072847682119,200.92692554324776,0.2639939528931711,0.0,3.0
ETHUSD,atr_banded,30,5,16b34f243168,28245,996.0,ok,291.0,0.4945300053106745,588.4375,29.0,48.0,10000.0,-1209.4711806082414,8790.464051272258,-12.094711806082415,14.123316338656016,872.1292476240001,3.957432984242404,-1207.5799874890035,5297.272147530344,-6506.743328138586,43.06725323195402,-38.730615048443966,97.57509540984385,-55.64586195999965,0.8141203487499113,0.422680412371134,-0.08585187238044975,-0.20380862516043866,0.03187055743482853,-0.019051830057791135,0.06680004232265864,36.649484536082475,253.52268944857582,0.21011372930499378,0.0,4.0
ETHUSD,atr_banded,30,5,e4a594cc843b,28245,840.0,ok,253.0,0.4299522039298991,588.4375,2.0,59.0,10000.0,-151.64538657142737,9848.306153828362,-1.5164538657142737,6.409954960828086,615.482445609,-0.24355903757109676,-153.43490924899925,4028.2109036821544,-4179.856290253581,34.429153022924396,-30.734237428335156,100.46428357649415,-57.90878960391886,0.9637199520650919,0.4624505928853755,-0.00950979209781126,-0.10904248232088114,0.09674564947821769,0.04095021327816942,0.05046000537598069,42.17391304347826,361.62934429528326,0.15837157424882536,0.0,6.0
ETHUSD,atr_banded,30,5,f779654d2156,28245,545.0,ok,182.0,0.3092936802973978,588.4375,0.0,37.0,10000.0,-695.6693511908426,9304.330648809158,-6.956693511908425,9.292048420498872,383.96565974400005,-2.919308553157249,-698.588659744004,2055.203433560073,-2750.8727847509153,24.76148715132618,-27.786593785362783,97.70962278619722,-53.3020206896407,0.7471095882560655,0.45604395604395603,-0.07838340074412098,-0.18107423848156393,0.022797846584848798,-0.033286515962084776,0.045096884782036196,43.4010989010989,397.41724381723037,0.1413801522363816,0.0,8.0
ETHUSD,atr_arm,60,5,ce9d73014263,14123,1902.0,ok,444.0,0.7545139134744742,588.4583333333334,97.0,618.0,10000.0,-1151.6178880322711,8848.382111967747,-11.51617888032271,18.242214565372137,1560.291818556,56.08856947627356,-1095.5293185559858,10240.489357597946,-11392.107245630217,56.891607542210814,-43.15192138496295,97.76698033599993,-57.16437510000012,0.8989108982910946,0.40540540540540543,-0.051930591573871254,-0.16281833316621527,0.06683621862882583,0.03404480413519935,0.08597539570907063,13.68918918918919,189.18574077949546,0.2705585840381203,0.0,2.0
ETHUSD,atr_arm,60,5,a330e557af25,14123,1808.0,ok,388.0,0.6593499964596756,588.4583333333334,15.0,519.0,10000.0,-798.4498364413428,9198.810866998669,-7.984498364413428,11.189833243772178,1081.7236037110001,17.876232730343993,-783.3129002709829,7538.584273366733,-8337.034109808075,45.413158273293575,-37.55420770183818,96.32224199999987,-54.12932335499984,0.9042285510740554,0.42783505154639173,-0.04075402392124173,-0.14202882415066764,0.060957132814772205,0.021923166093228398,0.06267719001447011,18.11082474226804,275.9920774035412,0.19697739185191057,0.0,3.0
ETHUSD,atr_arm,60,5,ff218c1c7aa1,14123,1522.0,ok,330.0,0.5607873681229201,588.4583333333334,4.0,384.0,10000.0,-145.8249170761854,9854.175082923832,-1.458249170761854,7.4761637186227174,810.1118499450001,21.207067131189508,-124.61784994497611,5501.81015923664,-5647.635076312826,34.602579617840505,-33.02710570943173,98.60472910924186,-59.1890435861796,0.9741794724507252,0.4818181818181818,-0.007509716476775926,-0.09809739703465935,0.0818259321694365,0.043321377010061696,0.050831093486837606,20.836363636363636,346.7600657208928,0.15943623969914764,0.0,4.0
ETHUSD,atr_arm,60,5,1cf9d3bed817,14123,768.0,ok,189.0,0.3211782199249451,588.4583333333334,0.0,156.0,10000.0,482.5513580576013,10481.811827601283,4.825513580576013,2.9646039104860655,393.34570883699996,3.224433105398556,484.2426583080105,2672.630621700609,-2190.0792636430083,28.432240656389457,-23.053465933084297,105.294528809364,-63.06105590969349,1.2203351111844774,0.4973544973544973,0.051103014096678445,-0.040217892315907826,0.14922361734227674,0.09244447886924048,0.04134146477256203,22.91005291005291,435.159876784243,0.12943622600697152,0.0,6.0
