symbol,family,timeframe_min,confirm_min,spec_hash,bars,signals,status,trades,trades_per_day,days,rej_cost,rej_cooldown,initial_capital,total_pnl,final_equity,return_pct,max_dd_pct,total_fees,total_funding,optimistic_pnl,gross_win,gross_loss,avg_win,avg_loss,best_trade,worst_trade,profit_factor,win_rate,net_r,net_r_lo,net_r_hi,gross_r,cost_r,bars_held,median_r_bps,avg_leverage,ambiguous_pct
AKEUSD,hwpr_v2,1,1,d0d990e07b5d,30046,2130.0,ok,366.0,17.541103641083673,20.865277777777777,533.0,436.0,10000.0,-3157.0150525759927,6840.8836580240095,-31.570150525759928,31.889699507281428,1171.738865324,4.9741872519881,-3154.1421547240043,2743.1581216888767,-5900.17317426487,34.289476521110956,-20.629976133793253,97.34143444799999,-56.21428505000023,0.4649284081446744,0.2185792349726776,-0.20798371763454707,-0.2759687195623329,-0.13723169607020222,-0.12680324852709268,0.0811804691074544,13.513661202185792,209.00722890089284,0.25473647473734473,0.0
AKEUSD,atr_arm,1,1,56f6ae1069b6,30046,6636.0,ok,479.0,22.956799573986554,20.865277777777777,3675.0,1040.0,10000.0,-3568.337707118031,6431.662292881965,-35.68337707118031,38.31524417903186,1820.472125372,-4.153418253977701,-3572.4911253720156,7590.167965215307,-11158.505672333338,53.45188707898104,-33.11129279624136,99.73364912799973,-59.521971599999944,0.6802136583605947,0.2964509394572025,-0.18304144230045455,-0.28159607874590303,-0.0835847379909508,-0.08132938367776577,0.10171205862268876,13.10438413361169,149.3621244765054,0.3196763859223657,0.0
AKEUSD,flip,1,1,5434cfafbbc2,30046,341.0,ok,290.0,13.89868867736138,20.865277777777777,0.0,43.0,10000.0,-1724.2447700496705,8275.755229950322,-17.242447700496704,18.59494486318991,1313.126971746,4.083798303670602,-1720.1609717460087,3581.9660228616744,-5306.2107929113445,42.14077673954911,-25.883955087372414,95.75615181600011,-84.56633234999994,0.6750515881590838,0.29310344827586204,-0.1293579191214542,-0.2209364081722029,-0.028498716840536734,-0.024112771936079722,0.10524514718537446,11.858620689655172,150.11914973255494,0.33105577753988774,0.0
AKEUSD,trend_pure,1,1,8bb3583aafa1,30046,881.0,ok,290.0,13.89868867736138,20.865277777777777,334.0,191.0,10000.0,-2387.341550408914,7610.3236835910875,-23.87341550408914,25.066094194510253,1003.8248800360001,2.557670372911698,-2387.1186460359995,2753.094753817788,-5140.436304226703,41.090966474892355,-23.05128387545607,97.34143444799999,-56.91259915000024,0.5355760855462924,0.23103448275862068,-0.18835181536572893,-0.2785977088929845,-0.09702386162012203,-0.10694100157672176,0.08141081378900715,14.158620689655173,204.9964456017422,0.25553342282553726,0.0
AKEUSD,st_only,1,1,7af527e08725,30046,2070.0,ok,375.0,17.97244225520868,20.865277777777777,1242.0,442.0,10000.0,-1946.2853551061542,8051.246463693834,-19.46285355106154,20.32565555523156,1483.152021392,-9.814666285844794,-1958.568202592006,6428.150851769145,-8374.436206875302,52.689761080074966,-33.10053836709606,103.87932149157194,-58.507465589999924,0.7675920734212195,0.3253333333333333,-0.11365163065449235,-0.22013043425065115,-0.005050170287123512,-0.018517590046652654,0.09513404060783967,14.394666666666666,160.31827313191732,0.29910542175242727,0.0
AKEUSD,adx_only,1,1,13bd4d06debd,30046,919.0,ok,206.0,9.872861612194635,20.865277777777777,484.0,112.0,10000.0,-1942.7466116386684,8057.253388361335,-19.427466116386682,22.362903291237128,832.297550234,30.044061404669097,-1912.7025502339966,2971.842754988665,-4914.589366627333,54.033504636157545,-32.546949447863135,99.54846304799997,-58.07361555801931,0.6046980802036184,0.2669902912621359,-0.20925274756325804,-0.3445140134282452,-0.06583125746373898,-0.11365505983473688,0.09559768772852119,13.805825242718447,161.03637526218205,0.3005317678037962,0.0
AKEUSD,wpr_only,1,1,101048028d83,30046,12619.0,ok,665.0,31.87113093257006,20.865277777777777,6839.0,3064.0,10000.0,-5011.1961902474895,4988.8038097525205,-50.1119619024749,50.326192267914806,2224.9540820760003,5.463108171490198,-4858.926955275995,4908.36769483458,-9919.56388508207,28.20900974042862,-20.202777770024582,94.9290840319998,-56.44181290000097,0.4948168842600251,0.26165413533834586,-0.20938829189443617,-0.27036858130451696,-0.14394534628137803,-0.10758639580633955,0.1018018960880966,7.8766917293233085,148.6852072286542,0.3195369833986847,0.15037593984962408
AKEUSD,hwpr_no_confirm,1,1,c11a3456299c,30046,2130.0,ok,366.0,17.541103641083673,20.865277777777777,533.0,436.0,10000.0,-3157.0150525759927,6840.8836580240095,-31.570150525759928,31.889699507281428,1171.738865324,4.9741872519881,-3154.1421547240043,2743.1581216888767,-5900.17317426487,34.289476521110956,-20.629976133793253,97.34143444799999,-56.21428505000023,0.4649284081446744,0.2185792349726776,-0.20798371763454707,-0.2759687195623329,-0.13723169607020222,-0.12680324852709268,0.0811804691074544,13.513661202185792,209.00722890089284,0.25473647473734473,0.0
AKEUSD,st_flip_atr,1,1,1c8d76effdaf,30046,2095.0,ok,315.0,15.096851494375292,20.865277777777777,1415.0,350.0,10000.0,-2334.8884833991374,7665.111516600855,-23.348884833991374,24.294485072271417,1234.191594704,-1.0991113048665042,-2335.987594704009,5533.904016110093,-7868.79249950923,55.89802036474841,-36.429594905135325,98.75820381111944,-58.76769085708814,0.703272327546474,0.3142857142857143,-0.16668465348674147,-0.29016958300315343,-0.030584739514244667,-0.06472424064398316,0.1019604128427583,13.504761904761905,151.87470336972052,0.32052239839553637,0.0
AKEUSD,flip_wide,1,1,2d98145bd9e7,30046,335.0,ok,183.0,8.770551820541836,20.865277777777777,126.0,23.0,10000.0,-480.6346640160051,9519.365335983997,-4.806346640160051,6.933820898358661,635.1253339479999,0.6773300680071033,-479.95733394799754,2295.081802714381,-2775.716466730386,41.72876004935238,-21.68528489633114,97.58020295999985,-55.56034628999998,0.8268430260162122,0.3005464480874317,-0.054171788724453024,-0.16115831942923353,0.05916668056505179,0.020958610648383672,0.0751303993728367,16.366120218579233,238.46439412137286,0.2356140115628261,0.0
